_links,_permissions,assets,geometry,id,properties,type
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220924_233617_22_2499', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220924_233617_22_2499/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220924_233617_22_2499/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.80650398157275, -34.4723670387272], [150.75759168338803, -34.66292126076099], [151.14599856294947, -34.731121720966705], [151.19449564733478, -34.53948048804289], [150.80650398157275, -34.4723670387272]]], 'type': 'Polygon'}",20220924_233617_22_2499,"{'acquired': '2022-09-24T23:36:17.222843Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-09-25T08:30:36Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 281.2, 'satellite_id': '2499', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5953129', 'sun_azimuth': 49.9, 'sun_elevation': 44.1, 'updated': '2022-09-27T06:57:37Z', 'view_angle': 3.9, 'visible_confidence_percent': 96, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220910_225836_35_2447', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220910_225836_35_2447/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220910_225836_35_2447/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.51463623985336, -34.48068628387953], [150.46320848863377, -34.67170159435918], [150.85057572316705, -34.741119447856725], [150.90066266853216, -34.551376285602466], [150.51463623985336, -34.48068628387953]]], 'type': 'Polygon'}",20220910_225836_35_2447,"{'acquired': '2022-09-10T22:58:36.351777Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-09-11T13:51:34Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 97.2, 'satellite_id': '2447', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5921008', 'sun_azimuth': 55, 'sun_elevation': 33.4, 'updated': '2022-09-12T05:35:03Z', 'view_angle': 5, 'visible_confidence_percent': 75, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220910_225834_05_2447', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220910_225834_05_2447/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220910_225834_05_2447/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.55275537350104, -34.33800672721252], [150.502025437078, -34.52905937501127], [150.8884163285059, -34.59838418286357], [150.93835246633702, -34.40863883588466], [150.55275537350104, -34.33800672721252]]], 'type': 'Polygon'}",20220910_225834_05_2447,"{'acquired': '2022-09-10T22:58:34.059097Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 93, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-09-11T13:51:33Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 97.2, 'satellite_id': '2447', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5921008', 'sun_azimuth': 55.1, 'sun_elevation': 33.5, 'updated': '2022-09-12T05:35:03Z', 'view_angle': 5, 'visible_confidence_percent': 68, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220830_233319_64_247a', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220830_233319_64_247a/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220830_233319_64_247a/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.7524954136397, -34.45181907177701], [150.70215495677766, -34.64017601425219], [151.0838124899162, -34.70933438538969], [151.13370110487807, -34.52203794238787], [150.7524954136397, -34.45181907177701]]], 'type': 'Polygon'}",20220830_233319_64_247a,"{'acquired': '2022-08-30T23:33:19.643955Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-31T06:59:31Z', 'publishing_stage': 'finalized', 'quality_category': 'test', 'satellite_azimuth': 97.5, 'satellite_id': '247a', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5893913', 'sun_azimuth': 44.5, 'sun_elevation': 35.2, 'updated': '2022-10-27T01:24:24Z', 'view_angle': 5, 'visible_confidence_percent': 68, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220829_233355_81_247d', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220829_233355_81_247d/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220829_233355_81_247d/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.66630529479116, -34.40615290865242], [150.6158337445677, -34.59505328655444], [150.9984577332537, -34.664561308383945], [151.04838373280046, -34.47652940363954], [150.66630529479116, -34.40615290865242]]], 'type': 'Polygon'}",20220829_233355_81_247d,"{'acquired': '2022-08-29T23:33:55.81816Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-30T07:36:26Z', 'publishing_stage': 'finalized', 'quality_category': 'test', 'satellite_azimuth': 97.3, 'satellite_id': '247d', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5891359', 'sun_azimuth': 44.3, 'sun_elevation': 35, 'updated': '2022-08-30T23:45:05Z', 'view_angle': 5, 'visible_confidence_percent': 75, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220823_233502_71_2475', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220823_233502_71_2475/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220823_233502_71_2475/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.68825953394236, -34.40247527266192], [150.6390173993683, -34.58915847156124], [151.0166570693366, -34.65722375497941], [151.06553285650094, -34.47066233338567], [150.68825953394236, -34.40247527266192]]], 'type': 'Polygon'}",20220823_233502_71_2475,"{'acquired': '2022-08-23T23:35:02.719551Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-24T06:59:57Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 94.3, 'satellite_id': '2475', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5877301', 'sun_azimuth': 43.2, 'sun_elevation': 33.1, 'updated': '2022-08-29T05:53:45Z', 'view_angle': 2, 'visible_confidence_percent': 70, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220822_234401_70_2416', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220822_234401_70_2416/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220822_234401_70_2416/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.73196318853456, -34.356953954309226], [150.68037011045942, -34.5497284429934], [151.07091502867112, -34.62020985956283], [151.12143832576592, -34.42847390250383], [150.73196318853456, -34.356953954309226]]], 'type': 'Polygon'}",20220822_234401_70_2416,"{'acquired': '2022-08-22T23:44:01.7063Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 93, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-23T04:47:32Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 97.3, 'satellite_id': '2416', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5874816', 'sun_azimuth': 40.5, 'sun_elevation': 34.2, 'updated': '2022-08-23T10:30:35Z', 'view_angle': 5, 'visible_confidence_percent': 69, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220816_234834_38_2424', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220816_234834_38_2424/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220816_234834_38_2424/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.63138769547686, -34.45989611194287], [150.58251395158456, -34.65235871151932], [150.97614732686296, -34.72082709866232], [151.02465843614556, -34.526875321131534], [150.63138769547686, -34.45989611194287]]], 'type': 'Polygon'}",20220816_234834_38_2424,"{'acquired': '2022-08-16T23:48:34.381685Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-17T07:46:03Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 280.6, 'satellite_id': '2424', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5860856', 'sun_azimuth': 39.6, 'sun_elevation': 32.4, 'updated': '2022-08-17T12:59:52Z', 'view_angle': 5, 'visible_confidence_percent': 78, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220816_234832_08_2424', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220816_234832_08_2424/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220816_234832_08_2424/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.66810821404016, -34.316506442080815], [150.61917183513958, -34.508920363099435], [151.01212460561572, -34.57734627643729], [151.0604559414891, -34.38336855931193], [150.66810821404016, -34.316506442080815]]], 'type': 'Polygon'}",20220816_234832_08_2424,"{'acquired': '2022-08-16T23:48:32.082765Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-17T07:46:03Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 280.6, 'satellite_id': '2424', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5860856', 'sun_azimuth': 39.6, 'sun_elevation': 32.5, 'updated': '2022-08-17T12:59:52Z', 'view_angle': 5, 'visible_confidence_percent': 78, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220815_233737_08_247e', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220815_233737_08_247e/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220815_233737_08_247e/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.73323672752736, -34.43020756891512], [150.68504010028227, -34.61743409269726], [151.0680711414663, -34.68517413349216], [151.11599592962895, -34.49626978498545], [150.73323672752736, -34.43020756891512]]], 'type': 'Polygon'}",20220815_233737_08_247e,"{'acquired': '2022-08-15T23:37:37.088937Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-16T16:10:33Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 0, 'satellite_id': '247e', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5858912', 'sun_azimuth': 41.9, 'sun_elevation': 30.7, 'updated': '2022-08-16T18:33:27Z', 'view_angle': 5, 'visible_confidence_percent': 78, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220806_230539_13_2458', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220806_230539_13_2458/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220806_230539_13_2458/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.65750786329727, -34.325591705915], [150.6086815503719, -34.515189007752156], [150.99394871943915, -34.58342943026934], [151.04257715180543, -34.39279388327665], [150.65750786329727, -34.325591705915]]], 'type': 'Polygon'}",20220806_230539_13_2458,"{'acquired': '2022-08-06T23:05:39.132155Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 93, 'clear_percent': 99, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-07T03:20:39Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 282.1, 'satellite_id': '2458', 'shadow_percent': 1, 'snow_ice_percent': 0, 'strip_id': '5838779', 'sun_azimuth': 47.3, 'sun_elevation': 23.8, 'updated': '2022-10-20T04:41:37Z', 'view_angle': 3, 'visible_confidence_percent': 74, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220801_230144_12_2455', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220801_230144_12_2455/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220801_230144_12_2455/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.56865160316303, -34.45108874156912], [150.5193895038894, -34.63990036724403], [150.90313834543807, -34.70820294416924], [150.9517715322413, -34.51865592618669], [150.56865160316303, -34.45108874156912]]], 'type': 'Polygon'}",20220801_230144_12_2455,"{'acquired': '2022-08-01T23:01:44.126335Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 98, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-02T16:47:59Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 283.5, 'satellite_id': '2455', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5828064', 'sun_azimuth': 47.2, 'sun_elevation': 22.1, 'updated': '2022-10-19T03:06:56Z', 'view_angle': 2, 'visible_confidence_percent': 76, 'visible_percent': 100}",Feature
