_links,_permissions,assets,geometry,id,properties,type
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220830_233324_21_247a', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220830_233324_21_247a/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220830_233324_21_247a/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.67562061527826, -34.73675674694712], [150.62398219846506, -34.92511432383783], [151.00795945893003, -34.994311419652064], [151.05796260003888, -34.80698470259047], [150.67562061527826, -34.73675674694712]]], 'type': 'Polygon'}",20220830_233324_21_247a,"{'acquired': '2022-08-30T23:33:24.212385Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 94, 'clear_percent': 99, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-31T06:59:31Z', 'publishing_stage': 'finalized', 'quality_category': 'test', 'satellite_azimuth': 97.6, 'satellite_id': '247a', 'shadow_percent': 1, 'snow_ice_percent': 0, 'strip_id': '5893913', 'sun_azimuth': 44.4, 'sun_elevation': 35, 'updated': '2022-10-27T01:24:23Z', 'view_angle': 5, 'visible_confidence_percent': 75, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220830_233321_92_247a', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220830_233321_92_247a/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220830_233321_92_247a/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.71362965773804, -34.594163932998605], [150.66255074277151, -34.78262223586359], [151.04582585364133, -34.851796263881866], [151.09571718022156, -34.664461527041944], [150.71362965773804, -34.594163932998605]]], 'type': 'Polygon'}",20220830_233321_92_247a,"{'acquired': '2022-08-30T23:33:21.92817Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-31T06:59:31Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 97.6, 'satellite_id': '247a', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5893913', 'sun_azimuth': 44.4, 'sun_elevation': 35.1, 'updated': '2022-10-27T01:24:24Z', 'view_angle': 5, 'visible_confidence_percent': 77, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220823_233504_98_2475', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220823_233504_98_2475/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220823_233504_98_2475/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.65092347755413, -34.54429526360868], [150.60095879680142, -34.73089873798572], [150.9798013809646, -34.799045606580755], [151.0286748900559, -34.61241153696691], [150.65092347755413, -34.54429526360868]]], 'type': 'Polygon'}",20220823_233504_98_2475,"{'acquired': '2022-08-23T23:35:04.98565Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-24T06:59:57Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 94.2, 'satellite_id': '2475', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5877301', 'sun_azimuth': 43.2, 'sun_elevation': 32.9, 'updated': '2022-08-29T05:53:45Z', 'view_angle': 2, 'visible_confidence_percent': 70, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220821_230317_00_241d', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220821_230317_00_241d/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220821_230317_00_241d/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.4479875948692, -34.67925918246143], [150.39821379623663, -34.868924641135486], [150.78371991658494, -34.93723506655413], [150.83278891511287, -34.7473677948901], [150.4479875948692, -34.67925918246143]]], 'type': 'Polygon'}",20220821_230317_00_241d,"{'acquired': '2022-08-21T23:03:17.002049Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 85, 'clear_percent': 92, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 6, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-22T03:46:17Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 2.9, 'satellite_id': '241d', 'shadow_percent': 2, 'snow_ice_percent': 0, 'strip_id': '5872339', 'sun_azimuth': 50.3, 'sun_elevation': 27.2, 'updated': '2022-09-29T05:55:34Z', 'view_angle': 0.2, 'visible_confidence_percent': 68, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220820_225931_94_2455', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220820_225931_94_2455/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220820_225931_94_2455/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.47730514702596, -34.62804267689965], [150.42514001785813, -34.81908089899011], [150.81352344069367, -34.88918354911274], [150.8639168439865, -34.698628771513754], [150.47730514702596, -34.62804267689965]]], 'type': 'Polygon'}",20220820_225931_94_2455,"{'acquired': '2022-08-20T22:59:31.945604Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 98, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-21T06:54:21Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 96.3, 'satellite_id': '2455', 'shadow_percent': 2, 'snow_ice_percent': 0, 'strip_id': '5870168', 'sun_azimuth': 50.6, 'sun_elevation': 26.6, 'updated': '2022-10-19T02:40:05Z', 'view_angle': 3, 'visible_confidence_percent': 79, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220816_234836_68_2424', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220816_234836_68_2424/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220816_234836_68_2424/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.59482577021055, -34.60365117960591], [150.5460311677159, -34.79615096168249], [150.94043519655904, -34.864679366927945], [150.98898434487631, -34.67061862043112], [150.59482577021055, -34.60365117960591]]], 'type': 'Polygon'}",20220816_234836_68_2424,"{'acquired': '2022-08-16T23:48:36.680605Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 99, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.2, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-17T07:46:03Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 280.7, 'satellite_id': '2424', 'shadow_percent': 1, 'snow_ice_percent': 0, 'strip_id': '5860856', 'sun_azimuth': 39.5, 'sun_elevation': 32.2, 'updated': '2022-08-17T12:59:50Z', 'view_angle': 5, 'visible_confidence_percent': 82, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220815_233741_64_247e', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220815_233741_64_247e/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220815_233741_64_247e/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.66126526455963, -34.71491467714088], [150.61287185628427, -34.90234351976184], [150.99690795123612, -34.97009968645099], [151.04516398190316, -34.78117942754725], [150.66126526455963, -34.71491467714088]]], 'type': 'Polygon'}",20220815_233741_64_247e,"{'acquired': '2022-08-15T23:37:41.648171Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 99, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-16T16:10:33Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 0, 'satellite_id': '247e', 'shadow_percent': 1, 'snow_ice_percent': 0, 'strip_id': '5858912', 'sun_azimuth': 41.9, 'sun_elevation': 30.4, 'updated': '2022-08-16T23:00:20Z', 'view_angle': 5, 'visible_confidence_percent': 80, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220815_233739_36_247e', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220815_233739_36_247e/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220815_233739_36_247e/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.6972099257643, -34.5725362944211], [150.6486734982236, -34.75986227872885], [151.03231770996024, -34.82768366650402], [151.080393188086, -34.63873155122025], [150.6972099257643, -34.5725362944211]]], 'type': 'Polygon'}",20220815_233739_36_247e,"{'acquired': '2022-08-15T23:37:39.368554Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-16T16:10:33Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 0, 'satellite_id': '247e', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5858912', 'sun_azimuth': 41.9, 'sun_elevation': 30.6, 'updated': '2022-08-16T20:45:26Z', 'view_angle': 5, 'visible_confidence_percent': 76, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220801_230146_40_2455', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220801_230146_40_2455/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220801_230146_40_2455/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.53233170320092, -34.59322366498754], [150.48285671067902, -34.782047069362136], [150.86732151909393, -34.85035190586983], [150.91608086087402, -34.660790171963896], [150.53233170320092, -34.59322366498754]]], 'type': 'Polygon'}",20220801_230146_40_2455,"{'acquired': '2022-08-01T23:01:46.402975Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 98, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-02T16:48:00Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 283.5, 'satellite_id': '2455', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5828064', 'sun_azimuth': 47.2, 'sun_elevation': 21.9, 'updated': '2022-10-19T03:06:56Z', 'view_angle': 2, 'visible_confidence_percent': 77, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220731_225928_03_2423', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220731_225928_03_2423/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220731_225928_03_2423/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.4285243490399, -34.71115653121339], [150.37753953337025, -34.900805392970774], [150.76337885876202, -34.96981990360206], [150.81296998194517, -34.780896908629614], [150.4285243490399, -34.71115653121339]]], 'type': 'Polygon'}",20220731_225928_03_2423,"{'acquired': '2022-07-31T22:59:28.038764Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 97, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-01T06:55:53Z', 'publishing_stage': 'finalized', 'quality_category': 'test', 'satellite_azimuth': 96.9, 'satellite_id': '2423', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5825643', 'sun_azimuth': 47.1, 'sun_elevation': 21.6, 'updated': '2022-09-05T01:50:22Z', 'view_angle': 3.9, 'visible_confidence_percent': 74, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220728_230200_23_2448', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220728_230200_23_2448/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220728_230200_23_2448/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.63162546677626, -34.5832150137565], [150.58212938377042, -34.77161504899688], [150.9646493812977, -34.83970272174796], [151.01379046646792, -34.65096284459992], [150.63162546677626, -34.5832150137565]]], 'type': 'Polygon'}",20220728_230200_23_2448,"{'acquired': '2022-07-28T23:02:00.237503Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 98, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-07-29T03:43:28Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 3.6, 'satellite_id': '2448', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5818526', 'sun_azimuth': 46.3, 'sun_elevation': 21.5, 'updated': '2022-07-29T09:58:47Z', 'view_angle': 1.8, 'visible_confidence_percent': 75, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220728_230202_51_2448', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220728_230202_51_2448/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220728_230202_51_2448/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[150.59444487573424, -34.72533057833598], [150.5445339944401, -34.91383040996071], [150.928032251822, -34.981915249779725], [150.9768043327665, -34.79322170626848], [150.59444487573424, -34.72533057833598]]], 'type': 'Polygon'}",20220728_230202_51_2448,"{'acquired': '2022-07-28T23:02:02.514863Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 98, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-07-29T01:24:07Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 4.7, 'satellite_id': '2448', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5818526', 'sun_azimuth': 46.3, 'sun_elevation': 21.4, 'updated': '2022-07-29T09:58:45Z', 'view_angle': 1.8, 'visible_confidence_percent': 68, 'visible_percent': 100}",Feature
