_links,_permissions,assets,geometry,id,properties,type
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220915_233035_85_2488', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220915_233035_85_2488/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220915_233035_85_2488/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.66160626978774, -31.76448259037158], [152.61447547057512, -31.954123695987892], [152.9879089009725, -32.02093708913621], [153.03424026812266, -31.830756750207946], [152.66160626978774, -31.76448259037158]]], 'type': 'Polygon'}",20220915_233035_85_2488,"{'acquired': '2022-09-15T23:30:35.851652Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 99, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-09-16T16:36:49Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 281.5, 'satellite_id': '2488', 'shadow_percent': 1, 'snow_ice_percent': 0, 'strip_id': '5932832', 'sun_azimuth': 49, 'sun_elevation': 43, 'updated': '2022-09-16T21:57:55Z', 'view_angle': 3, 'visible_confidence_percent': 83, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220915_234748_75_2403', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220915_234748_75_2403/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220915_234748_75_2403/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.38351302380227, -31.758607856752242], [152.33911132732683, -31.940241005185584], [152.6985931704784, -32.00433432203747], [152.74262689499685, -31.821460870243662], [152.38351302380227, -31.758607856752242]]], 'type': 'Polygon'}",20220915_234748_75_2403,"{'acquired': '2022-09-15T23:47:48.757643Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 97, 'clear_percent': 99, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 3.9, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-09-16T07:32:53Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 280, 'satellite_id': '2403', 'shadow_percent': 1, 'snow_ice_percent': 0, 'strip_id': '5932031', 'sun_azimuth': 44.9, 'sun_elevation': 45.4, 'updated': '2022-09-16T13:03:43Z', 'view_angle': 5, 'visible_confidence_percent': 83, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220912_232949_44_2475', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220912_232949_44_2475/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220912_232949_44_2475/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.38757493929955, -31.78477311995944], [152.33918157874106, -31.974380670378334], [152.71163126969316, -32.042554872832575], [152.7591991018045, -31.85354356850258], [152.38757493929955, -31.78477311995944]]], 'type': 'Polygon'}",20220912_232949_44_2475,"{'acquired': '2022-09-12T23:29:49.445329Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 95, 'clear_percent': 99, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-09-13T03:41:53Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 95.8, 'satellite_id': '2475', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5925127', 'sun_azimuth': 48.1, 'sun_elevation': 41.9, 'updated': '2022-09-13T07:54:20Z', 'view_angle': 3, 'visible_confidence_percent': 71, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220912_232947_15_2475', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220912_232947_15_2475/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220912_232947_15_2475/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.4245816607499, -31.642337540614275], [152.3757396047894, -31.831751948138535], [152.74752106860717, -31.899862307286323], [152.7950581472793, -31.71089535665294], [152.4245816607499, -31.642337540614275]]], 'type': 'Polygon'}",20220912_232947_15_2475,"{'acquired': '2022-09-12T23:29:47.159947Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 98, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-09-13T03:41:53Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 95.9, 'satellite_id': '2475', 'shadow_percent': 2, 'snow_ice_percent': 0, 'strip_id': '5925127', 'sun_azimuth': 48.2, 'sun_elevation': 42.1, 'updated': '2022-09-13T07:54:20Z', 'view_angle': 3, 'visible_confidence_percent': 74, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220830_225603_17_2420', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220830_225603_17_2420/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220830_225603_17_2420/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.5082922115906, -31.748768416616674], [152.46144828276567, -31.938362809328357], [152.83437184536726, -32.00522733516649], [152.88075477120591, -31.815091015886868], [152.5082922115906, -31.748768416616674]]], 'type': 'Polygon'}",20220830_225603_17_2420,"{'acquired': '2022-08-30T22:56:03.174219Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 94, 'clear_percent': 99, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-31T06:25:38Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 283.2, 'satellite_id': '2420', 'shadow_percent': 1, 'snow_ice_percent': 0, 'strip_id': '5894154', 'sun_azimuth': 53.4, 'sun_elevation': 31.9, 'updated': '2022-08-31T20:43:23Z', 'view_angle': 2, 'visible_confidence_percent': 79, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220827_234345_13_2254', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220827_234345_13_2254/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220827_234345_13_2254/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.51677767847983, -31.862613355778002], [152.47029923166696, -32.05388627909685], [152.8485300019116, -32.120451144896414], [152.89482764937634, -31.928247549836442], [152.51677767847983, -31.862613355778002]]], 'type': 'Polygon'}",20220827_234345_13_2254,"{'acquired': '2022-08-27T23:43:45.134542Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-28T14:23:45Z', 'publishing_stage': 'finalized', 'quality_category': 'test', 'satellite_azimuth': 280.2, 'satellite_id': '2254', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5887445', 'sun_azimuth': 41.9, 'sun_elevation': 38.2, 'updated': '2022-10-13T23:49:40Z', 'view_angle': 4.9, 'visible_confidence_percent': 76, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220827_232940_84_2495', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220827_232940_84_2495/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220827_232940_84_2495/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.36496236495913, -31.824219738035257], [152.31741664364, -32.01164411120084], [152.68557987815996, -32.07885823119397], [152.73239040550862, -31.89241447880482], [152.36496236495913, -31.824219738035257]]], 'type': 'Polygon'}",20220827_232940_84_2495,"{'acquired': '2022-08-27T23:29:40.840766Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-28T03:21:57Z', 'publishing_stage': 'finalized', 'quality_category': 'test', 'satellite_azimuth': 97, 'satellite_id': '2495', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5886691', 'sun_azimuth': 44.7, 'sun_elevation': 36.5, 'updated': '2022-08-30T08:50:00Z', 'view_angle': 4, 'visible_confidence_percent': 77, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220827_232938_56_2495', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220827_232938_56_2495/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220827_232938_56_2495/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.40107417090945, -31.681904966961582], [152.35297820645732, -31.86924716574193], [152.7209311833367, -31.93627173447037], [152.76766044632723, -31.74989445893526], [152.40107417090945, -31.681904966961582]]], 'type': 'Polygon'}",20220827_232938_56_2495,"{'acquired': '2022-08-27T23:29:38.562063Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 98, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-28T03:21:57Z', 'publishing_stage': 'finalized', 'quality_category': 'test', 'satellite_azimuth': 96.9, 'satellite_id': '2495', 'shadow_percent': 1, 'snow_ice_percent': 0, 'strip_id': '5886691', 'sun_azimuth': 44.7, 'sun_elevation': 36.6, 'updated': '2022-08-30T08:50:00Z', 'view_angle': 4, 'visible_confidence_percent': 81, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220824_233053_43_2490', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220824_233053_43_2490/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220824_233053_43_2490/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.6078928242794, -31.812368734831622], [152.56184001088306, -31.998541674352687], [152.9282716380888, -32.064043408869445], [152.97375636201963, -31.877528472222924], [152.6078928242794, -31.812368734831622]]], 'type': 'Polygon'}",20220824_233053_43_2490,"{'acquired': '2022-08-24T23:30:53.436042Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 94, 'clear_percent': 99, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-25T06:27:19Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 283.5, 'satellite_id': '2490', 'shadow_percent': 1, 'snow_ice_percent': 0, 'strip_id': '5879708', 'sun_azimuth': 44.2, 'sun_elevation': 35.6, 'updated': '2022-08-25T10:00:13Z', 'view_angle': 2, 'visible_confidence_percent': 73, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220824_233051_16_2490', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220824_233051_16_2490/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220824_233051_16_2490/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.64355861817938, -31.66972938890894], [152.59764836162043, -31.85588940620057], [152.96353998031304, -31.92131755041031], [153.0089920122636, -31.734800858488562], [152.64355861817938, -31.66972938890894]]], 'type': 'Polygon'}",20220824_233051_16_2490,"{'acquired': '2022-08-24T23:30:51.160099Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 94, 'clear_percent': 98, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-25T06:27:19Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 283.2, 'satellite_id': '2490', 'shadow_percent': 2, 'snow_ice_percent': 0, 'strip_id': '5879708', 'sun_azimuth': 44.2, 'sun_elevation': 35.7, 'updated': '2022-08-25T09:59:06Z', 'view_angle': 2, 'visible_confidence_percent': 74, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220821_225318_65_2451', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220821_225318_65_2451/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220821_225318_65_2451/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.387322706994, -31.62709049010487], [152.3381345960434, -31.81767322848648], [152.71276078288622, -31.88587489356352], [152.76037910492718, -31.69626050218461], [152.387322706994, -31.62709049010487]]], 'type': 'Polygon'}",20220821_225318_65_2451,"{'acquired': '2022-08-21T22:53:18.654745Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 96, 'clear_percent': 99, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4.1, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-23T05:19:14Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 97.4, 'satellite_id': '2451', 'shadow_percent': 1, 'snow_ice_percent': 0, 'strip_id': '5872728', 'sun_azimuth': 51.5, 'sun_elevation': 29.1, 'updated': '2022-09-10T03:01:56Z', 'view_angle': 5.2, 'visible_confidence_percent': 80, 'visible_percent': 100}",Feature
"{'_self': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220806_233331_59_2482', 'assets': 'https://api.planet.com/data/v1/item-types/PSScene/items/20220806_233331_59_2482/assets/', 'thumbnail': 'https://tiles.planet.com/data/v1/item-types/PSScene/items/20220806_233331_59_2482/thumb'}","['assets.basic_analytic_4b:download', 'assets.basic_analytic_4b_rpc:download', 'assets.basic_analytic_4b_xml:download', 'assets.basic_analytic_8b:download', 'assets.basic_analytic_8b_xml:download', 'assets.basic_udm2:download', 'assets.ortho_analytic_4b:download', 'assets.ortho_analytic_4b_sr:download', 'assets.ortho_analytic_4b_xml:download', 'assets.ortho_analytic_8b:download', 'assets.ortho_analytic_8b_sr:download', 'assets.ortho_analytic_8b_xml:download', 'assets.ortho_udm2:download', 'assets.ortho_visual:download']","['basic_analytic_4b', 'basic_analytic_4b_rpc', 'basic_analytic_4b_xml', 'basic_analytic_8b', 'basic_analytic_8b_xml', 'basic_udm2', 'ortho_analytic_4b', 'ortho_analytic_4b_sr', 'ortho_analytic_4b_xml', 'ortho_analytic_8b', 'ortho_analytic_8b_sr', 'ortho_analytic_8b_xml', 'ortho_udm2', 'ortho_visual']","{'coordinates': [[[152.29769833951744, -31.761172004835817], [152.2518587660288, -31.948979431625734], [152.62363222143696, -32.01520737173525], [152.66921276357877, -31.82593768247906], [152.29769833951744, -31.761172004835817]]], 'type': 'Polygon'}",20220806_233331_59_2482,"{'acquired': '2022-08-06T23:33:31.590516Z', 'anomalous_pixels': 0, 'clear_confidence_percent': 98, 'clear_percent': 100, 'cloud_cover': 0, 'cloud_percent': 0, 'ground_control': True, 'gsd': 4, 'heavy_haze_percent': 0, 'instrument': 'PSB.SD', 'item_type': 'PSScene', 'light_haze_percent': 0, 'pixel_resolution': 3, 'provider': 'planetscope', 'published': '2022-08-07T05:28:03Z', 'publishing_stage': 'finalized', 'quality_category': 'standard', 'satellite_azimuth': 280.3, 'satellite_id': '2482', 'shadow_percent': 0, 'snow_ice_percent': 0, 'strip_id': '5838995', 'sun_azimuth': 41, 'sun_elevation': 30.6, 'updated': '2022-08-07T10:13:03Z', 'view_angle': 5, 'visible_confidence_percent': 78, 'visible_percent': 100}",Feature
